Origin,Dest,Time,Distance,Count,O_lat,O_long,D_lat,D_long
CLT,LGA,1804.192308,8730.901099,5842,35.2140007,-80.94309998,40.77719879,-73.87259674
CLT,LIT,401.033241,2019.279778,1139,35.2140007,-80.94309998,34.72940063,-92.22429657
CLT,LYH,177.8250729,522.4489796,1024,35.2140007,-80.94309998,37.3266983,-79.20040131
CLT,MCI,535.7863014,3021.69863,1365,35.2140007,-80.94309998,39.2976,-94.713898
CLT,MCO,953.7287671,4460.745205,3479,35.2140007,-80.94309998,28.42939949,-81.30899811
CLT,MDT,370.9696133,1761.524862,1544,35.2140007,-80.94309998,40.19350052,-76.76339722
CLT,MDW,244.4623955,1288.37883,792,35.2140007,-80.94309998,41.785999,-87.752403
CLT,MEM,635.5753425,3032.4,2166,35.2140007,-80.94309998,35.04240036,-89.97669983
CLT,MGM,215.1794872,910.2417582,668,35.2140007,-80.94309998,32.30059814,-86.39399719
CLT,MHT,367.9526462,2178.153203,1061,35.2140007,-80.94309998,42.932598,-71.435699
CLT,MIA,903.9424658,4719.178082,2650,35.2140007,-80.94309998,25.79319954,-80.29060364
CLT,MKE,578.1349862,3009.305785,1678,35.2140007,-80.94309998,42.94720078,-87.89659882
CLT,MLB,242.6104972,1195.220994,883,35.2140007,-80.94309998,28.10280037,-80.64530182
CLT,MOB,364.5414365,1778.519337,1224,35.2140007,-80.94309998,30.69120026,-88.24279785
CLT,MSN,254.5555556,1384.533333,704,35.2140007,-80.94309998,43.13990021,-89.33750153
CLT,MSP,1124.994521,6568.60274,2578,35.2140007,-80.94309998,44.882,-93.221802
CLT,MSY,787.989011,4279.788462,2393,35.2140007,-80.94309998,29.99340057,-90.25800323
CLT,MTJ,248.6428571,1505,14,35.2140007,-80.94309998,38.50979996,-107.8939972
CLT,MYR,424.0807799,1219.70195,2789,35.2140007,-80.94309998,33.67969894,-78.92829895
CLT,OAJ,271.7215909,926.7840909,1708,35.2140007,-80.94309998,34.82920074,-77.61209869
CLT,OKC,349.0716253,2009.476584,776,35.2140007,-80.94309998,35.39310074,-97.60070038
CLT,OMA,433.7115385,2422.961538,966,35.2140007,-80.94309998,41.3032,-95.894096
CLT,ORD,1595.161644,7396.419178,4507,35.2140007,-80.94309998,41.9786,-87.9048
CLT,ORF,517.0969529,2209.141274,2750,35.2140007,-80.94309998,36.89459991,-76.20120239
CLT,PBI,531.0739726,2877.260274,1780,35.2140007,-80.94309998,26.68320084,-80.09559631
CLT,PDX,398.0112045,2786.980392,436,35.2140007,-80.94309998,45.58869934,-122.5979996
CLT,PGV,240.1633663,836.1188119,832,35.2140007,-80.94309998,35.6352005,-77.38529968
CLT,PHF,277.5337243,1109.806452,1342,35.2140007,-80.94309998,37.13190079,-76.49299622
CLT,PHL,915.1890411,4133.260274,3360,35.2140007,-80.94309998,39.87189865,-75.2410965
CLT,PHX,2104.90411,13965.41096,2875,35.2140007,-80.94309998,33.43429947,-112.012001
CLT,PIA,229.5391061,1178.393855,695,35.2140007,-80.94309998,40.66419983,-89.69329834
CLT,PIT,695.0739726,3015.238356,3007,35.2140007,-80.94309998,40.49150085,-80.23290253
CLT,PNS,433.3168044,2086.435262,1552,35.2140007,-80.94309998,30.47340012,-87.18659973
CLT,PVD,586.7024793,3394.30303,1804,35.2140007,-80.94309998,41.732601,-71.420403
CLT,PWM,281.5552486,1783.209945,794,35.2140007,-80.94309998,43.64619827,-70.30930328
CLT,RAP,209.5319149,1322,47,35.2140007,-80.94309998,44.04529953,-103.0569992
CLT,RDU,452.9203297,1110.714286,3110,35.2140007,-80.94309998,35.87760162,-78.78749847
CLT,RIC,531.4065934,2081.417582,2948,35.2140007,-80.94309998,37.50519943,-77.31970215
CLT,ROA,91.91503268,226.9281046,224,35.2140007,-80.94309998,37.3255,-79.975403
CLT,ROC,372.5769231,2007.074176,1275,35.2140007,-80.94309998,43.1189003,-77.67240143
CLT,RSW,532.6328767,2873.424658,1748,35.2140007,-80.94309998,26.53619957,-81.75520325
CLT,SAN,839.2231405,5824.754821,1018,35.2140007,-80.94309998,32.73360062,-117.1900024
CLT,SAT,706.9450549,4343.901099,1444,35.2140007,-80.94309998,29.53370094,-98.46980286
CLT,SAV,520.6143251,1766.198347,3010,35.2140007,-80.94309998,32.12760162,-81.20210266
CLT,SBN,195.4251208,1037.043478,402,35.2140007,-80.94309998,41.70869827,-86.31729889
CLT,SDF,632.7410468,2416.060606,2618,35.2140007,-80.94309998,38.1744,-85.736
CLT,SEA,995.4739726,6718.367123,1076,35.2140007,-80.94309998,47.449001,-122.308998
CLT,SFO,1671.079452,11517.74247,1831,35.2140007,-80.94309998,37.61899948,-122.375
CLT,SGF,339.5921788,1704.73743,862,35.2140007,-80.94309998,37.24570084,-93.38860321
CLT,SHV,286.8254848,1498.371191,708,35.2140007,-80.94309998,32.446602,-93.8256
CLT,SJC,318.5942857,2274,175,35.2140007,-80.94309998,37.362598,-121.929001
CLT,SLC,545.5344353,3539.636364,744,35.2140007,-80.94309998,40.78839874,-111.9779968
CLT,SMF,332.6358543,2288,364,35.2140007,-80.94309998,38.69540024,-121.5910034
CLT,SRQ,416.0276243,2103.381215,1392,35.2140007,-80.94309998,27.39539909,-82.55439758
CLT,STL,634.630137,3144.383562,1996,35.2140007,-80.94309998,38.748697,-90.370003
CLT,SYR,365,2060.802198,1244,35.2140007,-80.94309998,43.11119843,-76.10630035
CLT,TLH,349.5567867,1555.761773,1455,35.2140007,-80.94309998,30.39649963,-84.35030365
CLT,TOL,186.3573407,903.601108,700,35.2140007,-80.94309998,41.58679962,-83.80780029
CLT,TPA,862.7808219,4358.810959,3138,35.2140007,-80.94309998,27.97550011,-82.53320313
CLT,TRI,177.7981221,394.9906103,707,35.2140007,-80.94309998,36.475201,-82.407401
CLT,TTN,99.92528736,484,174,35.2140007,-80.94309998,40.27669907,-74.81349945
CLT,TUL,287.3406593,1623.857143,702,35.2140007,-80.94309998,36.19839859,-95.88809967
CLT,TUS,256.8267148,1741.263538,278,35.2140007,-80.94309998,32.11610031,-110.9410019
CLT,TYS,381.5757576,1129.77686,2317,35.2140007,-80.94309998,35.81100082,-83.9940033
CLT,VPS,367.7534626,1707.479224,1340,35.2140007,-80.94309998,30.4832,-86.525398
CLT,XNA,448.7645429,2433.268698,1165,35.2140007,-80.94309998,36.281898,-94.306801
CMH,ATL,946.2054795,4605.936986,3761,39.998001,-82.891899,33.6367,-84.428101
CMH,AUS,172.2673267,1073,101,39.998001,-82.891899,30.19449997,-97.66989899
CMH,BNA,137.2554945,645.2994505,697,39.998001,-82.891899,36.12450027,-86.67819977
CMH,BOS,432.394958,2447.058824,1365,39.998001,-82.891899,42.36429977,-71.00520325
CMH,BWI,237.9589041,1154.109589,1250,39.998001,-82.891899,39.1754,-76.668297
CMH,CLT,641.1041096,2520.265753,2651,39.998001,-82.891899,35.2140007,-80.94309998
CMH,DAL,162.8953168,1010.140496,399,39.998001,-82.891899,32.847099,-96.851799
CMH,DCA,482.8547945,2026.493151,2290,39.998001,-82.891899,38.8521,-77.037697
CMH,DEN,691.9315068,4271.380822,1351,39.998001,-82.891899,39.86169815,-104.6729965
CMH,DFW,653.909589,3693.852055,1456,39.998001,-82.891899,32.896801,-97.038002
CMH,DTW,299.4931507,729.1369863,1717,39.998001,-82.891899,42.21239853,-83.35340118
CMH,EWR,535.160221,2249.770718,1759,39.998001,-82.891899,40.69250107,-74.16870117
CMH,FLL,293.260274,1882.021918,706,39.998001,-82.891899,26.072599,-80.152702
CMH,HOU,168.4395604,1001,91,39.998001,-82.891899,29.64539909,-95.27890015
CMH,IAD,200.8753709,845.5400593,953,39.998001,-82.891899,38.94449997,-77.45580292
CMH,IAH,640.7005495,3637.906593,1343,39.998001,-82.891899,29.9843998,-95.34140015
CMH,JFK,401.4060773,1697.171271,1272,39.998001,-82.891899,40.63980103,-73.77890015
CMH,LAS,710.2109589,4895.723288,1009,39.998001,-82.891899,36.08010101,-115.1520004
CMH,LAX,559.6703911,3822.821229,686,39.998001,-82.891899,33.94250107,-118.4079971
CMH,LGA,1048.76584,4731.939394,3586,39.998001,-82.891899,40.77719879,-73.87259674
CMH,MCO,616.6273973,3875.967123,1764,39.998001,-82.891899,28.42939949,-81.30899811
CMH,MDW,350.8958904,1461.520548,1885,39.998001,-82.891899,41.785999,-87.752403
CMH,MIA,459.0575342,2782.849315,1026,39.998001,-82.891899,25.79319954,-80.29060364
CMH,MSP,372.9780822,1951.747945,1138,39.998001,-82.891899,44.882,-93.221802
CMH,MSY,161.5986842,1007.5,190,39.998001,-82.891899,29.99340057,-90.25800323
CMH,MYR,84.38842975,488,121,39.998001,-82.891899,33.67969894,-78.92829895
CMH,OAK,297.8006645,2110,301,39.998001,-82.891899,37.721298,-122.221001
CMH,ORD,1084.027397,3788.8,4672,39.998001,-82.891899,41.9786,-87.9048
CMH,PBI,150.7857143,932,14,39.998001,-82.891899,26.68320084,-80.09559631
CMH,PHL,407.271978,1745.576923,1565,39.998001,-82.891899,39.87189865,-75.2410965
CMH,PHX,740.0246575,4849.863014,1060,39.998001,-82.891899,33.43429947,-112.012001
CMH,RDU,85.68518519,383.4518519,286,39.998001,-82.891899,35.87760162,-78.78749847
CMH,RSW,296.5808219,1918.60274,753,39.998001,-82.891899,26.53619957,-81.75520325
CMH,SAT,173.2142857,1139,14,39.998001,-82.891899,29.53370094,-98.46980286
CMH,STL,146.0931507,754.1287671,673,39.998001,-82.891899,38.748697,-90.370003
CMH,TPA,339.0164384,2169.027397,955,39.998001,-82.891899,27.97550011,-82.53320313
CMI,CLT,117.5833333,522,12,40.03919983,-88.27809906,35.2140007,-80.94309998
CMI,DFW,252.8476454,1270.903047,663,40.03919983,-88.27809906,32.896801,-97.038002
CMI,ORD,276.5232877,592.1506849,1601,40.03919983,-88.27809906,41.9786,-87.9048
CMX,ORD,185.2916667,690,690,47.16839981,-88.4890976,41.9786,-87.9048
CNY,DEN,133.557377,483.6516393,417,38.75500107,-109.7549973,39.86169815,-104.6729965
COD,DEN,178.0655022,778.5851528,456,44.52019882,-109.0240021,39.86169815,-104.6729965
COD,SLC,103.2915129,391.4686347,356,44.52019882,-109.0240021,40.78839874,-111.9779968
COS,ATL,205.0152905,1441.076453,398,38.805801,-104.700996,33.6367,-84.428101
COS,DEN,335.7967033,486.3324176,2425,38.805801,-104.700996,39.86169815,-104.6729965
COS,DFW,451.5686813,2398.901099,1475,38.805801,-104.700996,32.896801,-97.038002
COS,IAD,203.8309859,1463,71,38.805801,-104.700996,38.94449997,-77.45580292
COS,IAH,405.3911846,2373.512397,1065,38.805801,-104.700996,29.9843998,-95.34140015
COS,LAS,127.3230337,665.0786517,392,38.805801,-104.700996,36.08010101,-115.1520004
COS,LAX,364.1263736,1846.788462,807,38.805801,-104.700996,33.94250107,-118.4079971
COS,MCO,236,1738.181818,239,38.805801,-104.700996,28.42939949,-81.30899811
COS,MSP,123.2876712,725,73,38.805801,-104.700996,44.882,-93.221802
COS,ORD,806.6236264,4712.673077,1883,38.805801,-104.700996,41.9786,-87.9048
COS,PHX,107.1022727,551,352,38.805801,-104.700996,33.43429947,-112.012001
COS,RSW,221.097561,1575,41,38.805801,-104.700996,26.53619957,-81.75520325
COS,SAN,138.6306306,816,111,38.805801,-104.700996,32.73360062,-117.1900024
COS,SAT,122.9278351,732,97,38.805801,-104.700996,29.53370094,-98.46980286
COS,SEA,177.1346154,1068,52,38.805801,-104.700996,47.449001,-122.308998
COS,SLC,196.4340659,741.8324176,657,38.805801,-104.700996,40.78839874,-111.9779968
COS,TPA,193.6607143,1477,56,38.805801,-104.700996,27.97550011,-82.53320313
COU,DEN,133.734104,671,346,38.81809998,-92.21959686,39.86169815,-104.6729965
COU,DFW,240.5494505,1124.431319,837,38.81809998,-92.21959686,32.896801,-97.038002
COU,ORD,220.9696133,857.1132597,985,38.81809998,-92.21959686,41.9786,-87.9048
CPR,COD,0,170,1,42.908001,-106.463997,44.52019882,-109.0240021
CPR,DEN,117.2283951,389.0123457,274,42.908001,-106.463997,39.86169815,-104.6729965
CPR,LAS,102,661,1,42.908001,-106.463997,36.08010101,-115.1520004
CPR,SLC,155.3983516,620.6593407,706,42.908001,-106.463997,40.78839874,-111.9779968
CRP,BRO,0,128,1,27.77039909,-97.50119781,25.90679932,-97.42590332
CRP,DFW,490.0356164,2074.536986,2139,27.77039909,-97.50119781,32.896801,-97.038002
CRP,HOU,186,671.1506849,1310,27.77039909,-97.50119781,29.64539909,-95.27890015
CRP,IAH,329.2362637,1083.412088,1962,27.77039909,-97.50119781,29.9843998,-95.34140015
CRW,ATL,384.4958904,1586.260274,1595,38.37310028,-81.59320068,33.6367,-84.428101
CRW,CLT,320.2624309,959.7016575,1572,38.37310028,-81.59320068,35.2140007,-80.94309998
CRW,DCA,110.1371429,431.1257143,606,38.37310028,-81.59320068,38.8521,-77.037697
CRW,IAH,171.0544413,975,349,38.37310028,-81.59320068,29.9843998,-95.34140015
CRW,MYR,70.64285714,356,42,38.37310028,-81.59320068,33.67969894,-78.92829895
CRW,ORD,108.8,416,45,38.37310028,-81.59320068,41.9786,-87.9048
CRW,PHL,80.34375,357,288,38.37310028,-81.59320068,39.87189865,-75.2410965
CSG,ATL,178.5643836,287.2027397,1263,32.5163002,-84.93890381,33.6367,-84.428101
CVG,ATL,683.1863014,2861.369863,2800,39.04880142,-84.6678009,33.6367,-84.428101
CVG,AUS,267.0789474,1647.087719,392,39.04880142,-84.6678009,30.19449997,-97.66989899
CVG,AZA,234.3055556,1553,108,39.04880142,-84.6678009,33.30780029,-111.6549988
CVG,BDL,107.7379913,661,229,39.04880142,-84.6678009,41.93889999,-72.68319702
CVG,BNA,66.86734694,230,196,39.04880142,-84.6678009,36.12450027,-86.67819977
CVG,BOS,415.7554945,2472.923077,1197,39.04880142,-84.6678009,42.36429977,-71.00520325
CVG,BWI,425.1342466,2153.534247,1828,39.04880142,-84.6678009,39.1754,-76.668297
CVG,CHS,89.42696629,497,89,39.04880142,-84.6678009,32.89860153,-80.04049683
CVG,CLE,68,221,1,39.04880142,-84.6678009,41.4117012,-81.84980011
CVG,CLT,805.3369863,2836.945205,3091,39.04880142,-84.6678009,35.2140007,-80.94309998
CVG,DCA,402.5479452,1940.145205,1723,39.04880142,-84.6678009,38.8521,-77.037697
CVG,DEN,773.0191781,4618.665753,1577,39.04880142,-84.6678009,39.86169815,-104.6729965
CVG,DFW,908.3534247,4929.841096,2216,39.04880142,-84.6678009,32.896801,-97.038002
CVG,DTW,238.7315068,778.6,1241,39.04880142,-84.6678009,42.21239853,-83.35340118
CVG,EWR,841.1703297,4139.318681,2648,39.04880142,-84.6678009,40.69250107,-74.16870117
CVG,FLL,296.3914286,1869.325714,702,39.04880142,-84.6678009,26.072599,-80.152702
CVG,FWA,49,136,1,39.04880142,-84.6678009,40.97850037,-85.19509888
CVG,IAD,270.4038462,1263.131868,1185,39.04880142,-84.6678009,38.94449997,-77.45580292
CVG,IAH,714.3434066,3871.642857,1618,39.04880142,-84.6678009,29.9843998,-95.34140015
CVG,JAX,123.9330144,709.7894737,242,39.04880142,-84.6678009,30.49410057,-81.68789673
CVG,JFK,236.1352113,1149.794366,693,39.04880142,-84.6678009,40.63980103,-73.77890015
CVG,LAS,628.9589041,4289.243836,933,39.04880142,-84.6678009,36.08010101,-115.1520004
CVG,LAX,682.1726027,4664.109589,896,39.04880142,-84.6678009,33.94250107,-118.4079971
CVG,LGA,873.4723757,4353.563536,2694,39.04880142,-84.6678009,40.77719879,-73.87259674
CVG,MCI,180.1666667,917.0486111,490,39.04880142,-84.6678009,39.2976,-94.713898
CVG,MCO,401.5205479,2409.956164,1162,39.04880142,-84.6678009,28.42939949,-81.30899811
CVG,MDW,289.4767123,1130.391781,1657,39.04880142,-84.6678009,41.785999,-87.752403
CVG,MIA,356.909589,2153.128767,829,39.04880142,-84.6678009,25.79319954,-80.29060364
CVG,MKE,77.95437262,318,263,39.04880142,-84.6678009,42.94720078,-87.89659882
CVG,MSP,563.293956,2867.021978,1751,39.04880142,-84.6678009,44.882,-93.221802
CVG,MSY,120.4488189,701,127,39.04880142,-84.6678009,29.99340057,-90.25800323
CVG,MYR,84.29545455,489,88,39.04880142,-84.6678009,33.67969894,-78.92829895
CVG,ORD,1240.816438,3856.569863,5332,39.04880142,-84.6678009,41.9786,-87.9048
CVG,PGD,142.12,927.7142857,382,39.04880142,-84.6678009,26.92020035,-81.9905014
CVG,PHL,717.6520548,3710.128767,2671,39.04880142,-84.6678009,39.87189865,-75.2410965
CVG,PHX,305.0666667,1939.123077,241,39.04880142,-84.6678009,33.43429947,-112.012001
CVG,PIE,140.247093,875.255814,388,39.04880142,-84.6678009,27.91020012,-82.68740082
CVG,PVD,112.4920635,722,63,39.04880142,-84.6678009,41.732601,-71.420403
CVG,RDU,185.5479042,860.5688623,737,39.04880142,-84.6678009,35.87760162,-78.78749847
CVG,RSW,250.5413105,1582.700855,632,39.04880142,-84.6678009,26.53619957,-81.75520325
CVG,SAN,276.2792793,1865,111,39.04880142,-84.6678009,32.73360062,-117.1900024
CVG,SAT,167.2047244,1024,127,39.04880142,-84.6678009,29.53370094,-98.46980286
CVG,SAV,91.29347826,515,184,39.04880142,-84.6678009,32.12760162,-81.20210266
CVG,SEA,287.1066667,1965,225,39.04880142,-84.6678009,47.449001,-122.308998
CVG,SFB,125.7045455,791.3778409,379,39.04880142,-84.6678009,28.77759933,-81.23750305
CVG,SFO,532.1523546,3694.127424,655,39.04880142,-84.6678009,37.61899948,-122.375
CVG,SJC,292.2,2017,90,39.04880142,-84.6678009,37.362598,-121.929001
CVG,SLC,332.2273973,2129.315068,536,39.04880142,-84.6678009,40.78839874,-111.9779968
CVG,SRQ,129.443038,812,79,39.04880142,-84.6678009,27.39539909,-82.55439758
CVG,STL,73.47881356,309.3050847,237,39.04880142,-84.6678009,38.748697,-90.370003
CVG,TPA,189.2055556,1153.058333,537,39.04880142,-84.6678009,27.97550011,-82.53320313
CVG,VPS,109.5323383,626.8656716,210,39.04880142,-84.6678009,30.4832,-86.525398
CVG,XNA,113.277027,562,148,39.04880142,-84.6678009,36.281898,-94.306801
CWA,DTW,145.2087912,646.2197802,648,44.77759933,-89.66680145,42.21239853,-83.35340118
CWA,MSP,172.3314917,450.5524862,932,44.77759933,-89.66680145,44.882,-93.221802
CWA,ORD,259.281768,704.9005525,1198,44.77759933,-89.66680145,41.9786,-87.9048
CYS,DFW,132.3333333,713,57,41.15570068,-104.8119965,32.896801,-97.038002
DAB,ATL,400.030137,1755.79726,1751,29.179899,-81.058098,33.6367,-84.428101
DAB,CLT,365.839779,1589.303867,1383,29.179899,-81.058098,35.2140007,-80.94309998
DAB,JFK,140.2861111,891,360,29.179899,-81.058098,40.63980103,-73.77890015
DAL,ABQ,469.4,2656.876712,1672,32.847099,-96.851799,35.040199,-106.609001
DAL,AMA,246.4246575,1185.808219,1340,32.847099,-96.851799,35.219398,-101.706001
DAL,ATL,1103.676712,6805.054795,3445,32.847099,-96.851799,33.6367,-84.428101
DAL,AUS,473.0273973,1737.764384,3356,32.847099,-96.851799,30.19449997,-97.66989899
DAL,BHM,173.0164384,1140.227397,709,32.847099,-96.851799,33.56290054,-86.75350189
DAL,BNA,386.9534247,2486.879452,1457,32.847099,-96.851799,36.12450027,-86.67819977
DAL,BOI,182.7777778,1282,9,32.847099,-96.851799,43.5644,-116.223
DAL,BOS,207.6611111,1554,360,32.847099,-96.851799,42.36429977,-71.00520325
DAL,BUR,192.1225627,1243,359,32.847099,-96.851799,34.20069885,-118.3590012
DAL,BWI,628.5534247,4653.821918,1405,32.847099,-96.851799,39.1754,-76.668297
DAL,CHS,148.3232323,1065.818182,108,32.847099,-96.851799,32.89860153,-80.04049683
DAL,CLT,146.8361111,969.7277778,377,32.847099,-96.851799,35.2140007,-80.94309998
DAL,CMH,143.6164384,1009.641096,401,32.847099,-96.851799,39.998001,-82.891899
DAL,DCA,1032.506849,7386.213699,2277,32.847099,-96.851799,38.8521,-77.037697
DAL,DEN,772.3260274,4383.994521,2458,32.847099,-96.851799,39.86169815,-104.6729965
DAL,DTW,145.6703297,981,364,32.847099,-96.851799,42.21239853,-83.35340118
DAL,ECP,132.3529412,869.1855204,285,32.847099,-96.851799,30.357106,-85.795414
DAL,ELP,362.6958904,2123.282192,1379,32.847099,-96.851799,31.80719948,-106.3779984
DAL,FLL,354.3945205,2537.775342,836,32.847099,-96.851799,26.072599,-80.152702
DAL,GSP,110,852,1,32.847099,-96.851799,34.89569855,-82.21890259
DAL,HOU,1112.89589,4175.624658,6377,32.847099,-96.851799,29.64539909,-95.27890015
DAL,HRL,82.64705882,458,17,32.847099,-96.851799,26.22850037,-97.65440369
DAL,IND,141.7260274,937.0273973,453,32.847099,-96.851799,39.7173,-86.294403
DAL,JAX,125.9142857,907,70,32.847099,-96.851799,30.49410057,-81.68789673
DAL,LAS,814.5808219,5241.454795,1793,32.847099,-96.851799,36.08010101,-115.1520004
DAL,LAX,1313.227397,8281.632877,2426,32.847099,-96.851799,33.94250107,-118.4079971
DAL,LBB,282.8328767,1340.575342,1670,32.847099,-96.851799,33.663601,-101.822998
DAL,LGA,1332.596685,9384.696133,2460,32.847099,-96.851799,40.77719879,-73.87259674
DAL,LIT,167.2849315,833.6657534,1028,32.847099,-96.851799,34.72940063,-92.22429657
DAL,MAF,285.4630137,1394.860274,1596,32.847099,-96.851799,31.94249916,-102.2020035
DAL,MCI,520.4082192,2878.783562,2283,32.847099,-96.851799,39.2976,-94.713898
DAL,MCO,531.9917808,3622.758904,1359,32.847099,-96.851799,28.42939949,-81.30899811
DAL,MDW,808.8739726,5253.353425,2418,32.847099,-96.851799,41.785999,-87.752403
DAL,MEM,110.2164384,608.4246575,525,32.847099,-96.851799,35.04240036,-89.97669983
DAL,MKE,121.3333333,850,66,32.847099,-96.851799,42.94720078,-87.89659882
DAL,MSP,133.6666667,853,9,32.847099,-96.851799,44.882,-93.221802
DAL,MSY,502.7205479,2874.016438,2406,32.847099,-96.851799,29.99340057,-90.25800323
DAL,OAK,401.0027397,2686.641096,668,32.847099,-96.851799,37.721298,-122.221001
DAL,OKC,151.2657534,547.9589041,1105,32.847099,-96.851799,35.39310074,-97.60070038
DAL,OMA,105.3791209,639.9395604,398,32.847099,-96.851799,41.3032,-95.894096
DAL,ONT,182.5260274,1200,365,32.847099,-96.851799,34.05599976,-117.6009979
DAL,PDX,529.7561644,3501.468493,786,32.847099,-96.851799,45.58869934,-122.5979996
DAL,PHL,182.1746479,1298.647887,356,32.847099,-96.851799,39.87189865,-75.2410965
DAL,PHX,843.2246575,4997.054795,2075,32.847099,-96.851799,33.43429947,-112.012001
DAL,PIT,148.6739726,1071.616438,369,32.847099,-96.851799,40.49150085,-80.23290253
DAL,PNS,153.7,947.2,48,32.847099,-96.851799,30.47340012,-87.18659973
DAL,RDU,157.3128492,1104.893855,376,32.847099,-96.851799,35.87760162,-78.78749847
DAL,RNO,203.9166667,1356,48,32.847099,-96.851799,39.49909973,-119.7679977
DAL,SAN,795.1369863,5226.706849,1614,32.847099,-96.851799,32.73360062,-117.1900024
DAL,SAT,535.5150685,2244.805479,3307,32.847099,-96.851799,29.53370094,-98.46980286
DAL,SEA,784.2493151,4987.123288,1090,32.847099,-96.851799,47.449001,-122.308998
DAL,SFO,1068.761644,6882.608219,1702,32.847099,-96.851799,37.61899948,-122.375
DAL,SJC,581.6465753,3773.972603,950,32.847099,-96.851799,37.362598,-121.929001
DAL,SLC,163.7988981,1034.77686,376,32.847099,-96.851799,40.78839874,-111.9779968
DAL,SMF,220.4545455,1477.752066,372,32.847099,-96.851799,38.69540024,-121.5910034
