Origin,Dest,AVG_Time,AVG_Distance,Count,O_lat,O_long,D_lat,D_long
SEA,ABQ,140.0,1180.0,2,47.449,-122.309,0,0
SEA,ABQ,140.0,1180.0,2,47.449,-122.309,35.04,-106.609
SEA,ANC,196.399762752076,1448.0,843,47.449,-122.309,61.174,-149.996
SEA,ATL,243.791907514451,2182.0,346,47.449,-122.309,33.64,-84.427
SEA,AUS,203.566878980892,1770.0,157,47.449,-122.309,30.194,-97.67
SEA,BLI,26.7647058823529,93.0,102,47.449,-122.309,48.792,-122.537
SEA,BNA,223.913461538462,1978.0,104,47.449,-122.309,36.124,-86.678
SEA,BOI,57.5140712945591,399.0,533,47.449,-122.309,43.564,-116.223
SEA,BOS,275.146443514644,2496.0,239,47.449,-122.309,42.364,-71.005
SEA,BUR,120.863095238095,937.0,168,47.449,-122.309,34.201,-118.359
SEA,BWI,261.408333333333,2335.0,120,47.449,-122.309,39.175,-76.668
SEA,CHS,270.933333333333,2415.0,30,47.449,-122.309,32.899,-80.04
SEA,CLT,257.167785234899,2279.0,149,47.449,-122.309,35.214,-80.943
SEA,DAL,201.105263157895,1670.0,171,47.449,-122.309,32.847,-96.852
SEA,DCA,262.866071428571,2329.0,112,47.449,-122.309,38.852,-77.037
SEA,DEN,123.703656998739,1024.0,793,47.449,-122.309,39.858,-104.667
SEA,DFW,194.18237704918,1660.0,488,47.449,-122.309,32.896,-97.037
SEA,DTW,217.274074074074,1927.0,270,47.449,-122.309,42.212,-83.353
SEA,EWR,273.129692832765,2402.0,293,47.449,-122.309,40.692,-74.169
SEA,FAI,205.567857142857,1533.0,280,47.449,-122.309,64.815,-147.856
SEA,FAT,100.80198019802,748.0,101,47.449,-122.309,36.776,-119.718
SEA,FLL,309.257575757576,2717.0,66,47.449,-122.309,26.072,-80.153
SEA,GEG,39.431654676259,224.0,417,47.449,-122.309,47.62,-117.534
SEA,HNL,348.868327402135,2677.0,281,47.449,-122.309,21.316,-157.927
SEA,IAD,255.463414634146,2306.0,164,47.449,-122.309,38.944,-77.456
SEA,IAH,219.968197879859,1874.0,283,47.449,-122.309,29.98,-95.34
SEA,ICT,179.0,1430.0,11,47.449,-122.309,37.65,-97.433
SEA,IND,215.035714285714,1866.0,56,47.449,-122.309,39.717,-86.294
SEA,JFK,275.136363636364,2422.0,330,47.449,-122.309,40.64,-73.779
SEA,JNU,128.091666666667,909.0,120,47.449,-122.309,58.355,-134.576
SEA,KOA,346.808641975309,2688.0,162,47.449,-122.309,19.739,-156.046
SEA,KTN,102.083333333333,680.0,168,47.449,-122.309,55.356,-131.714
SEA,LAS,114.736602052452,867.0,877,47.449,-122.309,36.08,-115.152
SEA,LAX,126.618154538635,954.0,1333,47.449,-122.309,33.942,-118.408
SEA,LGB,126.133928571429,965.0,112,47.449,-122.309,33.818,-118.151
SEA,LIH,348.670967741935,2701.0,155,47.449,-122.309,21.976,-159.339
SEA,MCI,172.728155339806,1489.0,103,47.449,-122.309,39.297,-94.714
SEA,MCO,288.918367346939,2554.0,147,47.449,-122.309,28.429,-81.316
SEA,MDW,200.427083333333,1733.0,96,47.449,-122.309,41.786,-87.752
SEA,MIA,306.161290322581,2724.0,62,47.449,-122.309,25.793,-80.291
SEA,MKE,201.017543859649,1694.0,114,47.449,-122.309,42.947,-87.896
SEA,MSP,163.790931989924,1399.0,397,47.449,-122.309,44.88,-93.217
SEA,MSY,239.133333333333,2086.0,60,47.449,-122.309,29.993,-90.258
SEA,OAK,95.8220183486239,672.0,545,47.449,-122.309,37.721,-122.221
SEA,OGG,344.755555555556,2640.0,225,47.449,-122.309,20.899,-156.431
SEA,OKC,180.782608695652,1519.0,23,47.449,-122.309,35.393,-97.601
SEA,OMA,160.125,1368.0,56,47.449,-122.309,41.302,-95.894
SEA,ONT,123.407079646018,956.0,113,47.449,-122.309,34.056,-117.601
SEA,ORD,199.731958762887,1721.0,679,47.449,-122.309,41.979,-87.904
SEA,PDX,29.0951776649746,129.0,788,47.449,-122.309,45.589,-122.597
SEA,PHL,269.368421052632,2378.0,114,47.449,-122.309,39.872,-75.241
SEA,PHX,140.807142857143,1107.0,700,47.449,-122.309,33.434,-112.008
SEA,PSP,129.271084337349,987.0,166,47.449,-122.309,33.829,-116.507
SEA,RDU,262.972972972973,2354.0,111,47.449,-122.309,35.877,-78.787
SEA,RNO,76.8679245283019,564.0,106,47.449,-122.309,39.498,-119.768
SEA,SAN,131.658198614319,1050.0,433,47.449,-122.309,32.733,-117.189
SEA,SAT,204.4,1774.0,55,47.449,-122.309,29.534,-98.47
SEA,SFO,99.3817914831131,679.0,1362,47.449,-122.309,37.619,-122.375
SEA,SJC,101.115966386555,696.0,595,47.449,-122.309,37.362,-121.929
SEA,SLC,88.521523178808,689.0,604,47.449,-122.309,40.788,-111.978
SEA,SMF,81.8860294117647,605.0,544,47.449,-122.309,38.695,-121.591
SEA,SNA,130.948655256724,978.0,409,47.449,-122.309,33.676,-117.868
SEA,STL,194.717948717949,1709.0,117,47.449,-122.309,38.748,-90.36
SEA,TPA,288.839285714286,2520.0,56,47.449,-122.309,27.975,-82.533
SEA,TUS,148.413793103448,1216.0,58,47.449,-122.309,32.116,-110.941
SFO,ABQ,114.780952380952,896.0,105,37.619,-122.375,0,0
SFO,ABQ,114.780952380952,896.0,105,37.619,-122.375,35.04,-106.609
SFO,ANC,248.857142857143,2018.0,7,37.619,-122.375,61.174,-149.996
SFO,ATL,238.298136645963,2139.0,483,37.619,-122.375,33.64,-84.427
SFO,AUS,179.57299270073,1504.0,274,37.619,-122.375,30.194,-97.67
SFO,BFL,42.4464285714286,238.0,56,37.619,-122.375,35.433,-119.057
SFO,BNA,221.478991596639,1969.0,119,37.619,-122.375,36.124,-86.678
SFO,BOI,74.5018450184502,522.0,271,37.619,-122.375,43.564,-116.223
SFO,BOS,294.383136094675,2704.0,676,37.619,-122.375,42.364,-71.005
SFO,BUR,50.4188679245283,326.0,530,37.619,-122.375,34.201,-118.359
SFO,BWI,272.42735042735,2457.0,117,37.619,-122.375,39.175,-76.668
SFO,CLE,235.285714285714,2161.0,63,37.619,-122.375,41.412,-81.85
SFO,CLT,258.189964157706,2296.0,279,37.619,-122.375,35.214,-80.943
SFO,CVG,228.645833333333,2036.0,96,37.619,-122.375,39.046,-84.662
SFO,DAL,178.161417322835,1476.0,254,37.619,-122.375,32.847,-96.852
SFO,DCA,268.407079646018,2442.0,113,37.619,-122.375,38.852,-77.037
SFO,DEN,118.628632938644,967.0,929,37.619,-122.375,39.858,-104.667
SFO,DFW,174.567055393586,1464.0,686,37.619,-122.375,32.896,-97.037
SFO,DTW,234.64406779661,2079.0,236,37.619,-122.375,42.212,-83.353
SFO,EWR,282.786998616874,2565.0,723,37.619,-122.375,40.692,-74.169
SFO,FAT,34.0452488687783,158.0,221,37.619,-122.375,36.776,-119.718
SFO,FLL,292.063559322034,2584.0,236,37.619,-122.375,26.072,-80.153
SFO,GEG,99.6666666666667,733.0,114,37.619,-122.375,47.62,-117.534
SFO,HNL,302.666666666667,2398.0,327,37.619,-122.375,21.316,-157.927
SFO,IAD,264.002267573696,2419.0,441,37.619,-122.375,38.944,-77.456
SFO,IAH,195.084821428571,1635.0,448,37.619,-122.375,29.98,-95.34
SFO,IND,218.91452991453,1943.0,117,37.619,-122.375,39.717,-86.294
SFO,JFK,288.826424870466,2586.0,1158,37.619,-122.375,40.64,-73.779
SFO,KOA,302.36,2367.0,225,37.619,-122.375,19.739,-156.046
SFO,LAS,63.7601380500431,414.0,1159,37.619,-122.375,36.08,-115.152
SFO,LAX,56.0069384215091,337.0,2306,37.619,-122.375,33.942,-118.408
SFO,LGB,59.6223021582734,354.0,278,37.619,-122.375,33.818,-118.151
SFO,LIH,313.25,2447.0,112,37.619,-122.375,21.976,-159.339
SFO,MCI,183.575221238938,1499.0,113,37.619,-122.375,39.297,-94.714
SFO,MCO,276.245689655172,2446.0,232,37.619,-122.375,28.429,-81.316
SFO,MDW,211.111111111111,1855.0,99,37.619,-122.375,41.786,-87.752
SFO,MIA,289.035211267606,2585.0,284,37.619,-122.375,25.793,-80.291
SFO,MSP,188.113157894737,1589.0,380,37.619,-122.375,44.88,-93.217
SFO,MSY,218.061946902655,1911.0,113,37.619,-122.375,29.993,-90.258
SFO,OGG,301.294871794872,2338.0,312,37.619,-122.375,20.899,-156.431
SFO,OKC,170.196428571429,1384.0,56,37.619,-122.375,35.393,-97.601
SFO,OMA,176.105263157895,1433.0,57,37.619,-122.375,41.302,-95.894
SFO,ONT,58.0263157894737,363.0,304,37.619,-122.375,34.056,-117.601
SFO,ORD,213.851497005988,1846.0,835,37.619,-122.375,41.979,-87.904
SFO,PDX,81.219512195122,550.0,902,37.619,-122.375,45.589,-122.597
SFO,PHL,280.090909090909,2521.0,330,37.619,-122.375,39.872,-75.241
SFO,PHX,92.8482849604222,651.0,758,37.619,-122.375,33.434,-112.008
SFO,PIT,254.428571428571,2254.0,7,37.619,-122.375,40.491,-80.233
SFO,PSP,64.1907894736842,421.0,456,37.619,-122.375,33.829,-116.507
SFO,RDU,266.408,2400.0,125,37.619,-122.375,35.877,-78.787
SFO,RNO,34.9244444444444,192.0,225,37.619,-122.375,39.498,-119.768
SFO,SAN,67.4405594405594,447.0,1144,37.619,-122.375,32.733,-117.189
SFO,SAT,186.859649122807,1482.0,57,37.619,-122.375,29.534,-98.47
SFO,SEA,101.448327137546,679.0,1345,37.619,-122.375,47.449,-122.309
SFO,SLC,82.70826306914,599.0,593,37.619,-122.375,40.788,-111.978
SFO,SMF,21.9664179104478,86.0,268,37.619,-122.375,38.695,-121.591
SFO,SNA,63.4451718494272,372.0,611,37.619,-122.375,33.676,-117.868
SFO,STL,200.981818181818,1735.0,165,37.619,-122.375,38.748,-90.36
SFO,TPA,268.625,2393.0,56,37.619,-122.375,27.975,-82.533
SFO,TUS,99.4405594405594,751.0,143,37.619,-122.375,32.116,-110.941
SHV,ATL,76.2081911262799,551.0,293,32.446,-93.826,33.64,-84.427
SHV,CLT,103.846846846847,764.0,111,32.446,-93.826,35.214,-80.943
SHV,DEN,125.438596491228,792.0,57,32.446,-93.826,39.858,-104.667
SHV,DFW,42.5601265822785,190.0,316,32.446,-93.826,32.896,-97.037
SHV,IAH,45.0196078431373,192.0,204,32.446,-93.826,29.98,-95.34
SHV,LAS,175.411764705882,1243.0,17,32.446,-93.826,36.08,-115.152
SIT,ANC,88.0,592.0,1,57.047,-135.361,61.174,-149.996
SIT,JNU,24.0,95.0,102,57.047,-135.361,58.355,-134.576
SIT,KTN,34.7222222222222,183.0,54,57.047,-135.361,55.356,-131.714
SJC,ATL,242.078014184397,2116.0,141,37.362,-121.929,33.64,-84.427
SJC,AUS,182.01875,1476.0,160,37.362,-121.929,30.194,-97.67
SJC,BOS,294.780487804878,2689.0,41,37.362,-121.929,42.364,-71.005
SJC,BUR,47.0210896309315,296.0,569,37.362,-121.929,34.201,-118.359
SJC,BWI,275.821428571429,2439.0,56,37.362,-121.929,39.175,-76.668
SJC,DAL,177.867647058824,1450.0,68,37.362,-121.929,32.847,-96.852
SJC,DEN,123.51404494382,948.0,356,37.362,-121.929,39.858,-104.667
SJC,DFW,179.294117647059,1438.0,204,37.362,-121.929,32.896,-97.037
SJC,EWR,293.794117647059,2548.0,102,37.362,-121.929,40.692,-74.169
SJC,HNL,316.606741573034,2417.0,89,37.362,-121.929,21.316,-157.927
SJC,IAH,200.127272727273,1608.0,55,37.362,-121.929,29.98,-95.34
SJC,JFK,290.783783783784,2569.0,37,37.362,-121.929,40.64,-73.779
SJC,KOA,311.208333333333,2384.0,24,37.362,-121.929,19.739,-156.046
SJC,LAS,60.1489757914339,386.0,537,37.362,-121.929,36.08,-115.152
SJC,LAX,52.3542600896861,308.0,892,37.362,-121.929,33.942,-118.408
SJC,LGB,54.2162162162162,324.0,222,37.362,-121.929,33.818,-118.151
SJC,LIH,326.46875,2466.0,32,37.362,-121.929,21.976,-159.339
SJC,MDW,218.545454545455,1838.0,55,37.362,-121.929,41.786,-87.752
SJC,MSP,186.857142857143,1575.0,49,37.362,-121.929,44.88,-93.217
SJC,OGG,311.237113402062,2355.0,97,37.362,-121.929,20.899,-156.431
SJC,ONT,52.3928571428571,333.0,224,37.362,-121.929,34.056,-117.601
SJC,ORD,219.879120879121,1829.0,182,37.362,-121.929,41.979,-87.904
SJC,PDX,88.5663507109005,569.0,422,37.362,-121.929,45.589,-122.597
SJC,PHX,89.0970149253731,621.0,536,37.362,-121.929,33.434,-112.008
SJC,RNO,38.7,188.0,100,37.362,-121.929,39.498,-119.768
SJC,SAN,61.9834815756036,417.0,787,37.362,-121.929,32.733,-117.189
SJC,SEA,106.767169179229,696.0,597,37.362,-121.929,47.449,-122.309
SJC,SLC,86.0348837209302,584.0,344,37.362,-121.929,40.788,-111.978
SJC,SNA,58.3242375601926,342.0,623,37.362,-121.929,33.676,-117.868
SJC,TUS,97.2456140350877,722.0,57,37.362,-121.929,32.116,-110.941
SJT,DFW,41.7590909090909,229.0,220,31.358,-100.496,32.896,-97.037
SLC,ABQ,66.344262295082,493.0,61,40.788,-111.978,0,0
SLC,ABQ,66.344262295082,493.0,61,40.788,-111.978,35.04,-106.609
SLC,ATL,181.953883495146,1590.0,412,40.788,-111.978,33.64,-84.427
SLC,AUS,132.010869565217,1086.0,92,40.788,-111.978,30.194,-97.67
SLC,BNA,159.982142857143,1404.0,56,40.788,-111.978,36.124,-86.678
SLC,BOI,50.1266666666667,290.0,300,40.788,-111.978,43.564,-116.223
SLC,BOS,231.467948717949,2105.0,156,40.788,-111.978,42.364,-71.005
SLC,BUR,92.7729083665339,574.0,251,40.788,-111.978,34.201,-118.359
SLC,BWI,210.537313432836,1865.0,134,40.788,-111.978,39.175,-76.668
SLC,CDC,36.4270833333333,221.0,96,40.788,-111.978,37.701,-113.099
SLC,CLT,196.340425531915,1727.0,141,40.788,-111.978,35.214,-80.943
SLC,COS,65.5686274509804,411.0,102,40.788,-111.978,38.806,-104.7
SLC,CPR,51.359649122807,320.0,114,40.788,-111.978,42.908,-106.464
SLC,CVG,167.90625,1450.0,64,40.788,-111.978,39.046,-84.662
SLC,DAL,128.461538461538,999.0,65,40.788,-111.978,32.847,-96.852
SLC,DCA,206.232142857143,1851.0,56,40.788,-111.978,38.852,-77.037
SLC,DEN,58.0964066608238,391.0,1141,40.788,-111.978,39.858,-104.667
SLC,DFW,124.555944055944,989.0,572,40.788,-111.978,32.896,-97.037
SLC,DSM,111.755102040816,955.0,49,40.788,-111.978,41.534,-93.663
SLC,DTW,173.814479638009,1481.0,221,40.788,-111.978,42.212,-83.353
SLC,EWR,224.588235294118,1969.0,102,40.788,-111.978,40.692,-74.169
SLC,FAT,77.7215189873418,501.0,158,40.788,-111.978,36.776,-119.718
SLC,FLL,237.260869565217,2084.0,115,40.788,-111.978,26.072,-80.153
SLC,GEG,83.1105527638191,546.0,199,40.788,-111.978,47.62,-117.534
SLC,GTF,70.1578947368421,463.0,114,40.788,-111.978,47.482,-111.371
SLC,HLN,64.7049180327869,402.0,122,40.788,-111.978,46.607,-111.983
SLC,HNL,381.527272727273,2994.0,55,40.788,-111.978,21.316,-157.927
SLC,HOU,152.777777777778,1214.0,9,40.788,-111.978,29.645,-95.279
SLC,IAD,202.866666666667,1828.0,45,40.788,-111.978,38.944,-77.456
SLC,IAH,151.034852546917,1195.0,373,40.788,-111.978,29.98,-95.34
SLC,IND,164.270833333333,1355.0,48,40.788,-111.978,39.717,-86.294
SLC,JFK,224.659016393443,1990.0,305,40.788,-111.978,40.64,-73.779
SLC,LAS,57.1300940438871,368.0,638,40.788,-111.978,36.08,-115.152
SLC,LAX,89.0337323177367,590.0,919,40.788,-111.978,33.942,-118.408
SLC,LGB,89.5701357466063,588.0,442,40.788,-111.978,33.818,-118.151
SLC,MCI,114.413793103448,920.0,145,40.788,-111.978,39.297,-94.714
SLC,MCO,221.385,1931.0,200,40.788,-111.978,28.429,-81.316
SLC,MDW,151.35652173913,1259.0,115,40.788,-111.978,41.786,-87.752
SLC,MIA,238.763636363636,2088.0,55,40.788,-111.978,25.793,-80.291
SLC,MKE,147.942857142857,1247.0,35,40.788,-111.978,42.947,-87.896
SLC,MSN,136.791666666667,1174.0,48,40.788,-111.978,43.14,-89.337
SLC,MSP,122.454887218045,991.0,266,40.788,-111.978,44.88,-93.217
SLC,MSY,166.345454545455,1428.0,55,40.788,-111.978,29.993,-90.258
SLC,OAK,89.7955974842767,588.0,318,40.788,-111.978,37.721,-122.221
SLC,OGG,379.714285714286,2935.0,35,40.788,-111.978,20.899,-156.431
SLC,OKC,107.627118644068,866.0,59,40.788,-111.978,35.393,-97.601
SLC,OMA,103.206896551724,840.0,58,40.788,-111.978,41.302,-95.894
SLC,ONT,82.4522292993631,558.0,157,40.788,-111.978,34.056,-117.601
SLC,ORD,152.141509433962,1250.0,530,40.788,-111.978,41.979,-87.904
SLC,PDX,97.8033980582524,630.0,412,40.788,-111.978,45.589,-122.597
SLC,PHL,215.333333333333,1927.0,111,40.788,-111.978,39.872,-75.241
SLC,PHX,75.7367021276596,507.0,752,40.788,-111.978,33.434,-112.008
SLC,PSP,79.568,541.0,125,40.788,-111.978,33.829,-116.507
SLC,RDU,207.775510204082,1823.0,49,40.788,-111.978,35.877,-78.787
SLC,RNO,66.2132701421801,422.0,211,40.788,-111.978,39.498,-119.768
SLC,SAN,88.4939759036145,626.0,415,40.788,-111.978,32.733,-117.189
SLC,SAT,134.102040816327,1087.0,98,40.788,-111.978,29.534,-98.47
SLC,SEA,107.446843853821,689.0,602,40.788,-111.978,47.449,-122.309
SLC,SFO,101.875,599.0,536,40.788,-111.978,37.619,-122.375
SLC,SJC,90.1516034985423,584.0,343,40.788,-111.978,37.362,-121.929
SLC,SMF,80.6311111111111,532.0,225,40.788,-111.978,38.695,-121.591
SLC,SNA,85.7878787878788,588.0,264,40.788,-111.978,33.676,-117.868
SLC,STL,136.263157894737,1156.0,95,40.788,-111.978,38.748,-90.36
SLC,TPA,218.636363636364,1888.0,11,40.788,-111.978,27.975,-82.533
SLC,TUL,113.327586206897,926.0,58,40.788,-111.978,36.198,-95.888
SLC,TUS,82.6491228070175,601.0,114,40.788,-111.978,32.116,-110.941
SMF,ATL,231.528571428571,2092.0,140,38.695,-121.591,33.64,-84.427
SMF,BOI,63.859649122807,437.0,57,38.695,-121.591,43.564,-116.223
SMF,BUR,54.9725685785536,358.0,401,38.695,-121.591,34.201,-118.359
SMF,BWI,267.938775510204,2395.0,49,38.695,-121.591,39.175,-76.668
SMF,CLT,249.861538461538,2244.0,65,38.695,-121.591,35.214,-80.943
SMF,DAL,172.929824561404,1442.0,57,38.695,-121.591,32.847,-96.852
SMF,DEN,113.901869158879,909.0,428,38.695,-121.591,39.858,-104.667
SMF,DFW,169.772151898734,1431.0,237,38.695,-121.591,32.896,-97.037
SMF,EWR,280.666666666667,2500.0,6,38.695,-121.591,40.692,-74.169
SMF,GEG,88.0,649.0,57,38.695,-121.591,47.62,-117.534
SMF,HNL,322.017543859649,2462.0,57,38.695,-121.591,21.316,-157.927
SMF,IAD,257.714285714286,2358.0,7,38.695,-121.591,38.944,-77.456
SMF,IAH,194.245614035088,1609.0,57,38.695,-121.591,29.98,-95.34
SMF,JFK,281.170731707317,2521.0,41,38.695,-121.591,40.64,-73.779
SMF,LAS,58.9327146171694,397.0,431,38.695,-121.591,36.08,-115.152
SMF,LAX,61.6266233766234,373.0,616,38.695,-121.591,33.942,-118.408
SMF,LGB,61.9162995594714,387.0,227,38.695,-121.591,33.818,-118.151
SMF,MDW,205.892857142857,1790.0,56,38.695,-121.591,41.786,-87.752
SMF,MSP,178.816326530612,1517.0,49,38.695,-121.591,44.88,-93.217
SMF,OGG,314.803571428571,2404.0,56,38.695,-121.591,20.899,-156.431
SMF,ONT,58.0875706214689,390.0,354,38.695,-121.591,34.056,-117.601
SMF,ORD,207.163461538462,1781.0,104,38.695,-121.591,41.979,-87.904
SMF,PDX,73.3192182410423,479.0,307,38.695,-121.591,45.589,-122.597
SMF,PHX,89.2745825602968,647.0,539,38.695,-121.591,33.434,-112.008
SMF,SAN,68.5566433566434,480.0,715,38.695,-121.591,32.733,-117.189
SMF,SEA,94.3454861111111,605.0,576,38.695,-121.591,47.449,-122.309
SMF,SFO,30.8913857677903,86.0,267,38.695,-121.591,37.619,-122.375
SMF,SLC,72.8035714285714,532.0,224,38.695,-121.591,40.788,-111.978
SMF,SNA,65.2770083102493,404.0,361,38.695,-121.591,33.676,-117.868
SNA,ATL,215.90625,1919.0,160,33.676,-117.868,33.64,-84.427
SNA,DAL,147.740740740741,1216.0,27,33.676,-117.868,32.847,-96.852
SNA,DEN,109.415094339623,846.0,530,33.676,-117.868,39.858,-104.667
SNA,DFW,146.354260089686,1205.0,446,33.676,-117.868,32.896,-97.037
SNA,DTW,230.058823529412,1960.0,34,33.676,-117.868,42.212,-83.353
SNA,EWR,273.220183486239,2434.0,109,33.676,-117.868,40.692,-74.169
SNA,HOU,162.571428571429,1357.0,56,33.676,-117.868,29.645,-95.279
SNA,IAH,162.30534351145,1346.0,262,33.676,-117.868,29.98,-95.34
SNA,LAS,46.2544031311155,226.0,511,33.676,-117.868,36.08,-115.152
SNA,MDW,206.142857142857,1731.0,7,33.676,-117.868,41.786,-87.752
SNA,MSP,181.251851851852,1522.0,135,33.676,-117.868,44.88,-93.217
SNA,OAK,62.3680203045685,371.0,394,33.676,-117.868,37.721,-122.221
SNA,ORD,204.395189003436,1726.0,291,33.676,-117.868,41.979,-87.904
SNA,PDX,127.758793969849,859.0,199,33.676,-117.868,45.589,-122.597
SNA,PHX,55.3571428571429,338.0,574,33.676,-117.868,33.434,-112.008
SNA,SEA,148.794621026895,978.0,409,33.676,-117.868,47.449,-122.309
SNA,SFO,63.5410385259632,372.0,597,33.676,-117.868,37.619,-122.375
SNA,SJC,58.3359746434231,342.0,631,33.676,-117.868,37.362,-121.929
SNA,SLC,86.3522727272727,588.0,264,33.676,-117.868,40.788,-111.978
SNA,SMF,68.853591160221,404.0,362,33.676,-117.868,38.695,-121.591
SPS,DFW,26.9084967320261,113.0,153,33.989,-98.492,32.896,-97.037
STL,ATL,67.7666666666667,484.0,600,38.748,-90.36,33.64,-84.427
STL,AUS,106.223300970874,721.0,103,38.748,-90.36,30.194,-97.67
STL,BNA,43.4173913043478,272.0,115,38.748,-90.36,36.124,-86.678
STL,BOS,122.035398230088,1047.0,113,38.748,-90.36,42.364,-71.005
STL,BWI,92.8511904761905,738.0,168,38.748,-90.36,39.175,-76.668
STL,CLE,66.8173076923077,487.0,104,38.748,-90.36,41.412,-81.85
STL,CLT,81.588996763754,575.0,309,38.748,-90.36,35.214,-80.943
STL,CMH,57.4705882352941,409.0,102,38.748,-90.36,39.998,-82.892
STL,CVG,49.2121212121212,308.0,33,38.748,-90.36,39.046,-84.662
STL,DAL,83.8246753246753,546.0,308,38.748,-90.36,32.847,-96.852
STL,DCA,90.6267281105991,719.0,217,38.748,-90.36,38.852,-77.037
STL,DEN,121.497448979592,770.0,392,38.748,-90.36,39.858,-104.667
STL,DFW,87.6253101736973,550.0,403,38.748,-90.36,32.896,-97.037
STL,DSM,45.311320754717,259.0,106,38.748,-90.36,41.534,-93.663
STL,DTW,64.9627329192547,440.0,161,38.748,-90.36,42.212,-83.353
STL,EWR,114.218867924528,872.0,265,38.748,-90.36,40.692,-74.169
STL,FLL,137.076271186441,1057.0,118,38.748,-90.36,26.072,-80.153
STL,HOU,105.253588516746,687.0,209,38.748,-90.36,29.645,-95.279
STL,IAD,95.0,696.0,3,38.748,-90.36,38.944,-77.456
STL,IAH,109.011406844106,667.0,263,38.748,-90.36,29.98,-95.34
STL,ICT,64.8557692307692,392.0,104,38.748,-90.36,37.65,-97.433
STL,LAS,194.568720379147,1371.0,211,38.748,-90.36,36.08,-115.152
STL,LAX,224.176,1592.0,250,38.748,-90.36,33.942,-118.408
STL,LGA,113.829136690647,888.0,556,38.748,-90.36,40.777,-73.872
STL,LIT,48.9809523809524,296.0,105,38.748,-90.36,34.729,-92.224
STL,MCI,45.3756345177665,237.0,197,38.748,-90.36,39.297,-94.714
STL,MCO,114.972222222222,882.0,288,38.748,-90.36,28.429,-81.316
STL,MDW,44.2955223880597,251.0,335,38.748,-90.36,41.786,-87.752
STL,MIA,140.181286549708,1068.0,171,38.748,-90.36,25.793,-80.291
STL,MKE,49.7669902912621,317.0,103,38.748,-90.36,42.947,-87.896
STL,MSP,71.52,448.0,225,38.748,-90.36,44.88,-93.217
STL,MSY,84.5438596491228,604.0,114,38.748,-90.36,29.993,-90.258
STL,OAK,239.096774193548,1725.0,31,38.748,-90.36,37.721,-122.221
STL,OKC,73.5257731958763,462.0,97,38.748,-90.36,35.393,-97.601
STL,OMA,56.9322033898305,342.0,118,38.748,-90.36,41.302,-95.894
STL,ORD,49.7318295739348,258.0,399,38.748,-90.36,41.979,-87.904
STL,PDX,245.087719298246,1708.0,57,38.748,-90.36,45.589,-122.597
STL,PHL,103.805280528053,814.0,303,38.748,-90.36,39.872,-75.241
STL,PHX,185.031358885017,1262.0,287,38.748,-90.36,33.434,-112.008
STL,PIT,70.7894736842105,554.0,57,38.748,-90.36,40.491,-80.233
STL,RDU,87.1587301587302,667.0,63,38.748,-90.36,35.877,-78.787
STL,RSW,125.72602739726,979.0,146,38.748,-90.36,26.536,-81.755
STL,SAN,220.487654320988,1557.0,162,38.748,-90.36,32.733,-117.189
STL,SAT,115.330097087379,786.0,103,38.748,-90.36,29.534,-98.47
STL,SEA,246.694915254237,1709.0,118,38.748,-90.36,47.449,-122.309
STL,SFO,251.141975308642,1735.0,162,38.748,-90.36,37.619,-122.375
STL,SLC,171.663157894737,1156.0,95,38.748,-90.36,40.788,-111.978
STL,TPA,112.971830985915,869.0,142,38.748,-90.36,27.975,-82.533
STL,TUL,58.3173076923077,351.0,104,38.748,-90.36,36.198,-95.888
SUX,DFW,102.882352941176,657.0,68,42.402,-96.384,32.896,-97.037
SUX,ORD,67.3052631578947,436.0,95,42.402,-96.384,41.979,-87.904
SWF,DTW,85.5050505050505,479.0,99,41.504,-74.105,42.212,-83.353
SWF,FLL,167.592592592593,1118.0,54,41.504,-74.105,26.072,-80.153
SWF,MCO,154.363636363636,989.0,55,41.504,-74.105,28.429,-81.316
SWF,PIE,163.4,1055.0,15,41.504,-74.105,27.911,-82.687
SWF,SFB,156.066666666667,965.0,15,41.504,-74.105,0,0
SYR,ATL,122.993150684932,794.0,146,43.111,-76.106,33.64,-84.427
SYR,BOS,44.3958333333333,265.0,48,43.111,-76.106,42.364,-71.005
SYR,CLT,103.019230769231,603.0,156,43.111,-76.106,35.214,-80.943
SYR,DCA,63.4179894179894,298.0,189,43.111,-76.106,38.852,-77.037
SYR,DTW,66.7575757575758,374.0,165,43.111,-76.106,42.212,-83.353
SYR,EWR,44.8526315789474,195.0,95,43.111,-76.106,40.692,-74.169
SYR,FLL,169.36231884058,1197.0,69,43.111,-76.106,26.072,-80.153
SYR,IAD,56.625,296.0,32,43.111,-76.106,38.944,-77.456
SYR,JFK,48.8344370860927,209.0,302,43.111,-76.106,40.64,-73.779
SYR,LGA,42.2032967032967,198.0,182,43.111,-76.106,40.777,-73.872
